epoch (MJD),epoch (seconds TDB),x [km],y [km],z [km],vx [km/s],vy [km/s],vz [km/s]
60004.50000,730944069.1826417446136475,-58187.2849190516644740,434786.5774303135112859,174357.5919635900936555,-0.9211631351587578,-0.0282550750819049,-0.0363251577835150
60004.75000,730965669.1826417446136475,-77980.9329507430957165,433637.8148869853466749,173440.8111117924563587,-0.9113651418514581,-0.0780180079374792,-0.0485008075061039
60005.00000,730987269.1826417446136475,-97548.9765459223126527,431420.1855044520343654,172264.8119959773903247,-0.9002778555040633,-0.1272273417871045,-0.0603353452759813
60005.25000,731008869.1826417446136475,-116863.7940689170936821,428145.4518572589731775,170836.4213990272255614,-0.8879207689785004,-0.1759008294476061,-0.0718784884202147
60005.50000,731030469.1826417446136475,-135898.0866167756030336,423825.0146599986474030,169161.4172864940192085,-0.8743043214147084,-0.2240541778573045,-0.0831776603604261
60005.75000,731052069.1826417446136475,-154624.6857164329558145,418469.9598344969563186,167244.5767334180127364,-0.8594302027575260,-0.2717007857185910,-0.0942781324164035
60006.00000,731073669.1826417446136475,-173016.3677884825738147,412091.1110029663541354,165089.7212101546756458,-0.8432916757564851,-0.3188515027431266,-0.1052231319151813
60006.25000,731095269.1826417446136475,-191045.6757419701316394,404699.0869854715419933,162699.7596178679668810,-0.8258739136512092,-0.3655144063914250,-0.1160539472914721
60006.50000,731116869.1826417446136475,-208684.7479891486582346,396304.3639651967678219,160076.7288343521358911,-0.8071543483814840,-0.4116945923480971,-0.1268100580392982
60006.75000,731138469.1826417446136475,-225905.1550220987701323,386917.3420594177441671,157221.8309466635109857,-0.7871030208829923,-0.4573939756729779,-0.1375293157617147
60007.00000,731160069.1826417446136475,-242677.7434756152215414,376548.4160899669514038,154135.4657895734999329,-0.7656829217088438,-0.5026111005637185,-0.1482482021733607
60007.25000,731181669.1826417446136475,-258972.4873069729655981,365208.0503798660938628,150817.2568381225573830,-0.7428503064191845,-0.5473409577120142,-0.1590021911912304
60007.50000,731203269.1826417446136475,-274758.3453382279258221,352906.8574151872890070,147266.0678848572133575,-0.7185549654346306,-0.5915748090450943,-0.1698262456207644
60007.75000,731224869.1826417446136475,-290003.1239011056604795,339655.6802137303166091,143480.0072122658311855,-0.6927404215441814,-0.6353000196537333,-0.1807554850910829
60008.00000,731246469.1826417446136475,-304673.3426523440284654,325465.6782607811619528,139456.4150821388757322,-0.6653440189389139,-0.6784998950607932,-0.1918260716158024
60008.25000,731268069.1826417446136475,-318734.1007080747513101,310348.4169537966372445,135191.8292163774603978,-0.6362968539631580,-0.7211535172033142,-0.2030763735282863
60008.50000,731289669.1826417446136475,-332148.9389673908008263,294315.9607434748904780,130681.9214226451731520,-0.6055234777465518,-0.7632355620673842,-0.2145484888435220
60008.75000,731311269.1826417446136475,-344879.6926911361515522,277380.9707223721779883,125921.3964839022373781,-0.5729412718962849,-0.8047160616899920,-0.2262902368813783
60009.00000,731332869.1826417446136475,-356886.3258504664991051,259556.8085750654863659,120903.8416985540825408,-0.5384593571434774,-0.8455600363880984,-0.2383577640256929
60009.25000,731354469.1826417446136475,-368126.7351410539704375,240857.6510475432150997,115621.5118090070609469,-0.5019768371528943,-0.8857268576822518,-0.2508189574252516
60009.50000,731376069.1826417446136475,-378556.5064821287523955,221298.6232188694411889,110065.0292495301837334,-0.4633801014542338,-0.9251690890238464,-0.2637579197299623
60009.75000,731397669.1826417446136475,-388128.5998034185613506,200895.9662420330569148,104222.9734580353251658,-0.4225388098726633,-0.9638303570173690,-0.2772808253697092
60010.00000,731419269.1826417446136475,-396792.9284755426924676,179667.2681178158964030,98081.3253611967229517,-0.3793000587200639,-1.0016414768003217,-0.2915235422526848
60010.25000,731440869.1826417446136475,-404495.7875775084830821,157631.8082984157663304,91622.7244592493079836,-0.3334801054931110,-1.0385135030169916,-0.3066614276588716
60010.50000,731462469.1826417446136475,-411179.0708283681306057,134811.1046580505208112,84825.4878120614885120,-0.2848529634479021,-1.0743254658493306,-0.3229216102345514
60010.75000,731484069.1826417446136475,-416779.2021177824353799,111229.8144122159428662,77662.3370781153498683,-0.2331353244185828,-1.1089030836606306,-0.3405976615941089
60011.00000,731505669.1826417446136475,-421225.7020806235377677,86917.2433878115261905,70098.7921424759842921,-0.1779679880471813,-1.1419824922716750,-0.3600654344908609
60011.25000,731527269.1826417446136475,-424439.3329749007243663,61909.8791340529860463,62091.2412817607983015,-0.1188960581717520,-1.1731499057195121,-0.3817961720032207
60011.50000,731548869.1826417446136475,-426329.8608421782264486,36255.5969598137162393,53584.8365937415728695,-0.0553551875073747,-1.2017447632888614,-0.4063572478795288
60011.75000,731570469.1826417446136475,-426793.7331444996525533,10020.4733903951873799,44511.6799393193941796,0.0133181872675603,-1.2267133358584283,-0.4343797543547859
60012.00000,731592069.1826417446136475,-425712.5500130075379275,-16700.6635794730755151,34790.3995239438081626,0.0878152329981259,-1.2464110323009938,-0.4664537495386102
60012.25000,731613669.1826417446136475,-422954.2987610109848902,-43769.1661525486124447,24329.2984795585362008,0.1686577159042449,-1.2583951775518054,-0.5028910804717679
60012.50000,731635269.1826417446136475,-418380.8935319052543491,-70984.1004598883300787,13036.5980650520996278,0.2558008107586771,-1.2593544787414945,-0.5433004986222663
60012.75000,731656869.1826417446136475,-411866.6048054233542643,-98066.3188903741829563,841.6459633545042607,0.3480373758987650,-1.2454759234022243,-0.5860225527149930
60013.00000,731678469.1826417446136475,-403329.4966855389648117,-124658.3109340691007674,-12272.7082963876218855,0.4424639195100139,-1.2135734911341265,-0.6277433927052863
60013.25000,731700069.1826417446136475,-392768.5251413827645592,-150355.9917811658815481,-26236.6286884513901896,0.5346034041524151,-1.1628108581156573,-0.6638794056355407
60013.50000,731721669.1826417446136475,-380286.2523170078056864,-174774.5804433405573945,-40879.8116971528943395,0.6196230621112112,-1.0958787234608534,-0.6900152199996902
60013.75000,731743269.1826417446136475,-366077.4968410378787667,-197621.3398297028907109,-55954.3158531098815729,0.6940757687772127,-1.0183258132294843,-0.7036066127572372
60014.00000,731764869.1826417446136475,-350386.7449198069516569,-218734.7192627538170200,-71184.6838222624646733,0.7568510714202605,-0.9363408279728200,-0.7046309156476241
60014.25000,731786469.1826417446136475,-333459.7221161948400550,-238074.5679750006238464,-86316.7160116843151627,0.8087962464718517,-0.8547421138773925,-0.6948897113521362
60014.50000,731808069.1826417446136475,-315511.9406003158655949,-255682.7027679619204719,-101144.1365678684232989,0.8516874029539492,-0.7762980060224487,-0.6768373112393102
60014.75000,731829669.1826417446136475,-296718.5746375658782199,-271641.3954758283798583,-115512.7693937919539167,0.8873790995639992,-0.7020921039707160,-0.6527506145293309
60015.00000,731851269.1826417446136475,-277217.9042807553196326,-286044.1969480661791749,-129312.4209670141426614,0.9173981261786847,-0.6321929208264208,-0.6244046413732676
60015.25000,731872869.1826417446136475,-257119.7051831656135619,-298980.2616912911762483,-142465.5782824880734552,0.9428595449563730,-0.5661966625191186,-0.5930631807811404
60015.50000,731894469.1826417446136475,-236513.6317274497705512,-310528.0231541293906048,-154917.4419830298575107,0.9645263298804171,-0.5035525447951036,-0.5595863483311101
60015.75000,731916069.1826417446136475,-215475.8122908015502617,-320753.9720736815361306,-166628.5229048827022780,0.9829034014610655,-0.4437221662214322,-0.5245499421532313
60016.00000,731937669.1826417446136475,-194073.4842123303387780,-329713.7205609512166120,-177569.5819495960895438,0.9983212923933071,-0.3862418954290261,-0.4883406270737709
60016.25000,731959269.1826417446136475,-172368.0498108906322159,-337453.8251486602239311,-187718.3124257550807670,1.0109983276707222,-0.3307369057370709,-0.4512226198685467
60016.50000,731980869.1826417446136475,-150417.0109365989046637,-344013.6535587641992606,-197057.2035732772492338,1.0210830007756453,-0.2769144052222462,-0.4133815631583073
60016.75000,732002469.1826417446136475,-128275.1585421818890609,-349427.0130116050131619,-205572.1685083508491516,1.0286814146655532,-0.2245498439087152,-0.3749524938249545
60017.00000,732024069.1826417446136475,-105995.2884088770224480,-353723.4650324034737423,-213251.6557770719809923,1.0338744010312690,-0.1734723164459475,-0.3360374291284010
60017.25000,732045669.1826417446136475,-83628.6259559708996676,-356929.3402926915441640,-220086.0645836691837758,1.0367278244398264,-0.1235516045458623,-0.2967164131370191
60017.50000,732067269.1826417446136475,-61225.0793378499802202,-359068.4984445731970482,-226067.3515088724961970,1.0372985077221295,-0.0746875570746493,-0.2570545306351351
60017.75000,732088869.1826417446136475,-38833.3966914423581329,-360162.8837766388314776,-231188.7600441185641102,1.0356373969053312,-0.0268017662086187,-0.2171064700700495
60018.00000,732110469.1826417446136475,-16501.2750035465905967,-360232.9232025898527354,-235444.6314236051111948,1.0317910141886684,0.0201687672303908,-0.1769196140933625
60018.25000,732132069.1826417446136475,5724.5501948466535396,-359297.8056307000806555,-238830.2719364408112597,1.0258018678375214,0.0662763418045969,-0.1365362549912211
60018.50000,732153669.1826417446136475,27798.2166887224157108,-357375.6741563501418568,-241341.8620347508694977,1.0177082412943810,0.1115659706657054,-0.0959952948152449
60018.75000,732175269.1826417446136475,49674.6386692574742483,-354483.7558920747251250,-242976.3986111610429361,1.0075436266286695,0.1560777820652865,-0.0553336431078718
60019.00000,732196869.1826417446136475,71309.3953106927947374,-350638.4488723842077889,-243731.6653598555712961,0.9953359691302277,0.1998486256957510,-0.0145874343986053
60019.25000,732218469.1826417446136475,92658.6019923458807170,-345855.3812623744597659,-243606.2281234863039572,0.9811068300471927,0.2429130556934208,0.0262068680754863
60019.50000,732240069.1826417446136475,113678.7632209482835606,-340149.4548473612521775,-242599.4531670949072577,0.9648705395137893,0.2853038225367782,0.0670114497149925
60019.75000,732261669.1826417446136475,134326.6076359811995644,-333534.8822387654217891,-240711.5467965266143437,0.9466333923449886,0.3270519786921169,0.1077861897407831
60020.00000,732283269.1826417446136475,154558.9064960075484123,-326025.2251711270655505,-237943.6149046236532740,0.9263929292380464,0.3681866856158312,0.1484877706290323
60020.25000,732304869.1826417446136475,174332.2778973593667615,-317633.4394780190195888,-234297.7410676327708643,0.9041373402880902,0.4087348010863925,0.1890688508267884
60020.50000,732326469.1826417446136475,193602.9797253290307708,-308371.9306620524730533,-229777.0818569852563087,0.8798450231369243,0.4487203239373837,0.2294772968884626
60020.75000,732348069.1826417446136475,212326.6949731451459229,-298252.6222844271687791,-224385.9781861674855463,0.8534843217472181,0.4881637760625383,0.2696554640128972
60021.00000,732369669.1826417446136475,230458.3135263976291753,-287287.0376137271523476,-218130.0818563951761462,0.8250134620937384,0.5270816075078515,0.3095395035866910
60021.25000,732391269.1826417446136475,247951.7147159385785926,-275486.3930458637769334,-211016.4970649736351334,0.7943806862764564,0.5654857176689347,0.3490586633412914
60021.50000,732412869.1826417446136475,264759.5547586005995981,-262861.6997115077683702,-203053.9375398208794650,0.7615245657596622,0.6033831933206132,0.3881345306588364
60021.75000,732434469.1826417446136475,280833.0625086229993030,-249423.8674370229127817,-194252.9012229553773068,0.7263744472137489,0.6407763712121504,0.4266801513624710
60022.00000,732456069.1826417446136475,296121.8455681815976277,-235183.8028253611701075,-184625.8661251768062357,0.6888509486608370,0.6776633394034403,0.4645989331820716
60022.25000,732477669.1826417446136475,310573.7065533499117009,-220152.4907027627341449,-174187.5132680287933908,0.6488663778425786,0.7140389961421703,0.5017832099329438
60022.50000,732499269.1826417446136475,324134.4659322482184507,-204341.0455956787918694,-162954.9858235892606899,0.6063248853685539,0.7498967854847630,0.5381122906994968
60022.75000,732520869.1826417446136475,336747.7830057614482939,-187760.7174076234805398,-150948.1981901021208614,0.5611220878567372,0.7852312187799841,0.5734497342010672
60023.00000,732542469.1826417446136475,348354.9598457209067419,-170422.8334196496289223,-138190.2157256842765491,0.5131437964013752,0.8200412564706542,0.6076394500972451
60023.25000,732564069.1826417446136475,358894.7038323235465214,-152338.6579449767305050,-124707.7367074889771175,0.4622633619387531,0.8543345369591431,0.6405000034387095
60023.50000,732585669.1826417446136475,368302.8123939721263014,-133519.1530960964155383,-110531.7251513440423878,0.4083370104755277,0.8881322439871601,0.6718161381987001
60023.75000,732607269.1826417446136475,376511.7286473409039900,-113974.6324993755843025,-95698.2700018577015726,0.3511964244852795,0.9214739985953279,0.7013259763270167
60024.00000,732628869.1826417446136475,383449.9002586371498182,-93714.3207498944684630,-80249.7879798113572178,0.2906378328396034,0.9544213601320020,0.7287015164664049
60024.25000,732650469.1826417446136475,389040.8609618934569880,-72745.8767886052228278,-64236.7505342417352949,0.2264072470462970,0.9870569918907575,0.7535189091119928
60024.50000,732672069.1826417446136475,393201.9578229083563201,-51075.0302858602153719,-47720.2059092554191011,0.1581827689952140,1.0194737445981144,0.7752136429794541
60024.75000,732693669.1826417446136475,395842.6981639208388515,-28705.6523418549841153,-30775.4839114726491971,0.0855582303495613,1.0517430411355990,0.7930149005998178
60025.00000,732715269.1826417446136475,396862.8529280402581207,-5640.8887949149611813,-13497.5847272462342517,0.0080399200070670,1.0838442592238615,0.8058550325841725
60025.25000,732736869.1826417446136475,396150.8514170643175021,18113.5156818191790080,3991.2418335090574146,-0.0749169713190984,1.1155270526581520,0.8122597997934498
60025.50000,732758469.1826417446136475,393583.8261853953008540,42541.8927978270949097,21531.6072522023678175,-0.1637810176166113,1.1460735669051372,0.8102541123373780
60025.75000,732780069.1826417446136475,389032.0733849424286745,67604.9636473613063572,38916.0372815399896353,-0.2586489766519747,1.1739504848008959,0.7973825238921117
60026.00000,732801669.1826417446136475,382372.3508074292331003,93218.0991185607999796,55881.3951725851657102,-0.3587193458387714,1.1964410908644842,0.7710414347321893
60026.25000,732823269.1826417446136475,373514.4730877489782870,119223.9456210358766839,72114.0374709457537392,-0.4616277581282023,1.2095650861166654,0.7293556911994428
60026.50000,732844869.1826417446136475,362440.0511163463233970,145370.9699922082072590,87279.8703591409284854,-0.5630977573936791,1.2087897479695757,0.6725473061560248
60026.75000,732866469.1826417446136475,349238.8329299845499918,171318.3945866956782993,101082.8439252937823767,-0.6576173275702238,1.1907197488983181,0.6039976549243300
60027.00000,732888069.1826417446136475,334117.1038442652788945,196681.2184278952190652,113331.4967524647800019,-0.7402617146406082,1.1548708476520824,0.5297602256485217
60027.25000,732909669.1826417446136475,317364.0633058362291194,221100.1895941430993844,123975.1736364750395296,-0.8084851222777901,1.1039967244715068,0.4563864074163366
60027.50000,732931269.1826417446136475,299293.2949394066818058,244298.5847819769987836,133088.8622638172237203,-0.8624975789393180,1.0426596767844225,0.3886820746905764
60027.75000,732952869.1826417446136475,280192.3271384984254837,266100.5656999701168388,140823.8263602077495307,-0.9042806102980322,0.9753761156810914,0.3289077782246157
60028.00000,732974469.1826417446136475,260298.3334633627964649,286416.9209205002407543,147356.8290225962118711,-0.9363360452695449,0.9055612798281831,0.2773142417831785
60028.25000,732996069.1826417446136475,239796.3569856396061368,305218.3852700911229476,152856.8285661987320054,-0.9609081878639977,0.8353768367311144,0.2330750424816468
60028.50000,733017669.1826417446136475,218828.4405253908189479,322511.2849397045793012,157470.0546105335524771,-0.9797216331420302,0.7660172264503344,0.1950020135756377
60028.75000,733039269.1826417446136475,197504.9211010858416557,338320.5055103096528910,161316.8638207442418206,-0.9940030713907123,0.6980595980314597,0.1619280911979107
60029.00000,733060869.1826417446136475,175914.0010391646646895,352679.2282518456922844,164494.1152816222747788,-1.0045961426527832,0.6317306402927010,0.1328565998363894
60029.25000,733082469.1826417446136475,154128.7273125488427468,365623.3367781250854023,167079.2992289506655652,-1.0120779798280160,0.5670749497125231,0.1069899664641714
60029.50000,733104069.1826417446136475,132211.7216578563675284,377188.6210655187023804,169134.6647988532786258,-1.0168492917355494,0.5040507202692246,0.0837093331354410
60029.75000,733125669.1826417446136475,110218.2745016471599229,387409.5186761484364979,170710.7187195039878134,-1.0191965300710204,0.4425803847837697,0.0625404393655789
60030.00000,733147269.1826417446136475,88198.3428160370385740,396318.6469899583607912,171848.9817397466977127,-1.0193324039122547,0.3825757647517778,0.0431203774685709
60030.25000,733168869.1826417446136475,66197.8449821727408562,403946.7158523250254802,172584.0836981965985615,-1.0174214711303682,0.3239496173278432,0.0251699252851186
60030.50000,733190469.1826417446136475,44259.5155647275241790,410322.6062950500636362,172945.3284383830032311,-1.0135960205825516,0.2666202696102024,0.0084720554908075
60030.75000,733212069.1826417446136475,22423.4883492047374602,415473.5089151131687686,172957.8542996131291147,-1.0079658305295534,0.2105129303941593,-0.0071442033316027
60031.00000,733233669.1826417446136475,727.7128734790509270,419425.0724450213019736,172643.4935647538513876,-1.0006241333239501,0.1555595360358070,-0.0218156898035906
60031.25000,733255269.1826417446136475,-20791.7307145710547047,422201.5420187085983343,172021.4103449454996735,-0.9916512557183695,0.1016980540144674,-0.0356538595486937
60031.50000,733276869.1826417446136475,-42100.3788971721223788,423825.8807380127836950,171108.5759967204066925,-0.9811168455676941,0.0488716797736407,-0.0487512008261075
60031.75000,733298469.1826417446136475,-63165.1701124757601065,424319.8745630769990385,169920.1252759183407761,-0.9690812434227513,-0.0029718857554683,-0.0611859527369195
60032.00000,733320069.1826417446136475,-83954.2536717140319524,423704.2231237990781665,168469.6245605470612645,-0.9555963385454094,-0.0538810124573989,-0.0730255950667340
60032.25000,733341669.1826417446136475,-104436.8135282837756677,421998.6197726504178718,166769.2748008018534165,-0.9407061142662776,-0.1039005619810914,-0.0843294502466841
60032.50000,733363269.1826417446136475,-124582.9016283130767988,419221.8241049782955088,164830.0655749997531530,-0.9244470051386352,-0.1530721676019484,-0.0951506430236472
60032.75000,733384869.1826417446136475,-144363.2776261586695910,415391.7297651853878051,162661.8921100729494356,-0.9068481382596481,-0.2014343945478478,-0.1055375950388979
60033.00000,733406469.1826417446136475,-163749.2529590436606668,410525.4298850530176423,160273.6438520669471473,-0.8879315007876679,-0.2490228023136312,-0.1155351826189042
60033.25000,733428069.1826417446136475,-182712.5379681866616011,404639.2820647342596203,157673.2707971122290473,-0.8677120573967012,-0.2958699274625113,-0.1251856516538455
60033.50000,733449669.1826417446136475,-201225.0911394382419530,397748.9744494489277713,154867.8320385535771493,-0.8461978304423596,-0.3420052014505680,-0.1345293592576735
60033.75000,733471269.1826417446136475,-219258.9697316424862947,389869.5941842874744907,151863.5296760425844695,-0.8233899490583111,-0.3874548140729058,-0.1436053953697941
60034.00000,733492869.1826417446136475,-236786.1811521197087131,381015.6993396639009006,148665.7302102791727521,-0.7992826692547887,-0.4322415295254844,-0.1524521262585322
60034.25000,733514469.1826417446136475,-253778.5344490387651604,371201.3952865084866062,145278.9747201880381908,-0.7738633643370807,-0.4763844587152126,-0.1611076948590286
60034.50000,733536069.1826417446136475,-270207.4912527889828198,360440.4164534967276268,141706.9784205197647680,-0.7471124828620080,-0.5198987883697694,-0.1696105090606687
60034.75000,733557669.1826417446136475,-286044.0154163197730668,348746.2144249974517152,137952.6195320097322110,-0.7190034691609530,-0.5627954640812222,-0.1779997477189506
60035.00000,733579269.1826417446136475,-301258.4204704610747285,336132.0534400523756631,134017.9167554943123832,-0.6895026391100501,-0.6050808205997453,-0.1863159152166305
60035.25000,733600869.1826417446136475,-315820.2138229710981250,322611.1145435037324205,129903.9939437095017638,-0.6585690007311569,-0.6467561477853785,-0.1946014784633640
60035.50000,733622469.1826417446136475,-329697.9363603770616464,308196.6099684810615145,125611.0297749902674695,-0.6261540051553810,-0.6878171736218919,-0.2029016255643664
60035.75000,733644069.1826417446136475,-342858.9957466360065155,292901.9098258118028753,121138.1893130541138817,-0.5922012082369825,-0.7282534358447852,-0.2112651929811392
60036.00000,733665669.1826417446136475,-355269.4912161526153795,276740.6839424678473733,116483.5332181365665747,-0.5566458162976045,-0.7680474989111061,-0.2197458181716108
60036.25000,733687269.1826417446136475,-366894.0269976265844889,259727.0628469719958957,111643.8990106894052587,-0.5194140810224226,-0.8071739508445733,-0.2284033875759237
60036.50000,733708869.1826417446136475,-377695.5106426856946200,241875.8236521226353943,106614.7471148996119155,-0.4804224984883066,-0.8455980807897027,-0.2373058653813681
60036.75000,733730469.1826417446136475,-387634.9314455019775778,223202.6092463224485982,101389.9623783489951165,-0.4395767565616723,-0.8832740867882679,-0.2465316059448789
60037.00000,733752069.1826417446136475,-396671.1128303026198409,203724.1932392060407437,95961.5993547677353490,-0.3967703656943200,-0.9201425853856856,-0.2561722698593488
60037.25000,733773669.1826417446136475,-404760.4311301078414544,183458.8092136423802003,90319.5568969467567513,-0.3518829053857705,-0.9561270770379363,-0.2663364754105661
60037.50000,733795269.1826417446136475,-411856.4918318917043507,162426.5721094655455090,84451.1647774022130761,-0.3047778335471994,-0.9911288443118823,-0.2771543117493516
60037.75000,733816869.1826417446136475,-417909.7537101014750078,140650.0334909250086639,78340.6627096678421367,-0.2552998598227278,-1.0250194991420234,-0.2887827949799270
60038.00000,733838469.1826417446136475,-422867.0925342516275123,118154.9331954255612800,71968.5515730033803266,-0.2032720178079337,-1.0576300206458846,-0.3014122189943974
60038.25000,733860069.1826417446136475,-426671.3017151353997178,94971.2401667022786569,65310.8004920266612316,-0.1484928610611810,-1.0887346122459507,-0.3152730556602893
60038.50000,733881669.1826417446136475,-429260.5419840838294476,71134.6181068388832500,58337.9067432074953103,-0.0907347858083813,-1.1180270669689569,-0.3306424459866364
60038.75000,733903269.1826417446136475,-430567.7844074064050801,46688.5086942688139970,51013.8375807818520116,-0.0297455671109309,-1.1450866846268954,-0.3478481447127940
60039.00000,733924869.1826417446136475,-430520.3548749905894510,21687.0929783493775176,43294.9500653948853142,0.0347429011374358,-1.1693305383169086,-0.3672656591420757
60039.25000,733946469.1826417446136475,-429039.8051429150509648,-3800.5478765653970186,35129.1120296062290436,0.1029916104532277,-1.1899500585829994,-0.3893008122707962
60039.50000,733968069.1826417446136475,-426042.5319610981387086,-29684.7495249021339987,26455.4674743937139283,0.1752058963357353,-1.2058346599578256,-0.4143448839312407
60039.75000,733989669.1826417446136475,-421441.8570250954944640,-55847.9081993855506880,17205.6282818487889017,0.2514459416331337,-1.2154972374053761,-0.4426839983511122
60040.00000,734011269.1826417446136475,-415152.6219900396536104,-82135.8544129127403721,7307.4973322100022415,0.3314815823217126,-1.2170402129412508,-0.4743433624376157
60040.25000,734032869.1826417446136475,-407099.5396715130191296,-108349.5606619301106548,-3306.7707410031780455,0.4145925907986309,-1.2082356917350454,-0.5088619133192483
60040.50000,734054469.1826417446136475,-397230.0917463201330975,-134240.7056953449500725,-14687.5137037233143928,0.4993607349351050,-1.1868187509940535,-0.5450408088443833
60040.75000,734076069.1826417446136475,-385531.0003943769843318,-159516.5142702655575704,-26849.6508608978510892,0.5835728481730205,-1.1510533246297350,-0.5807925785408217
60041.00000,734097669.1826417446136475,-372044.0868642166606151,-183859.0134566111082677,-39754.3175197234813822,0.6644005340869920,-1.1004622331347520,-0.6132814180790456
60041.25000,734119269.1826417446136475,-356874.3737223243806511,-206958.8114046483824495,-53297.8756529498132295,0.7389340415624673,-1.0363663735237598,-0.6394664163706499
60041.50000,734140869.1826417446136475,-340184.1392073607421480,-228554.5000277826038655,-67315.8624498710414628,0.8048964635801342,-0.9618119378126392,-0.6568875035656238
60041.75000,734162469.1826417446136475,-322172.9833910928573459,-248462.6515786381787620,-81602.8991105864843121,0.8611592534012209,-0.8808040457458153,-0.6642828628507862
60042.00000,734184069.1826417446136475,-303051.6245706697809510,-266587.2285674965824001,-95940.8679053133819252,0.9077887065707529,-0.7972647204166888,-0.6617095574754799
60042.25000,734205669.1826417446136475,-283019.4248616440454498,-282908.6602859623963013,-110124.3215364837378729,0.9456919156676297,-0.7142665638765485,-0.6502028454291626
60042.50000,734227269.1826417446136475,-262251.3793903759797104,-297461.8526847235043533,-123976.1377971155452542,0.9761437490781891,-0.6337784738379675,-0.6312676531295877
60042.75000,734248869.1826417446136475,-240894.4126262846402824,-310313.3382223821827210,-137352.8665561783127487,1.0004225233784731,-0.5568023708586134,-0.6064624452583193
60043.00000,734270469.1826417446136475,-219069.6480023149342742,-321543.4421648883726448,-150143.0429975013248622,1.0196206100171650,-0.4836643045352728,-0.5771660857661445
60043.25000,734292069.1826417446136475,-196877.1907727544021327,-331234.8041690686950460,-162262.2155414930894040,1.0345906277080956,-0.4142933385123339,-0.5444965563344527
60043.50000,734313669.1826417446136475,-174401.1849409580463544,-339466.1431649592705071,-173647.2695309346308932,1.0459642055554899,-0.3484241820078710,-0.5093166338735511
60043.75000,734335269.1826417446136475,-151714.1210358246171381,-346309.5311194121022709,-184251.3290760191448499,1.0541968041305978,-0.2857219575477204,-0.4722751469122662
60044.00000,734356869.1826417446136475,-128880.1313668429211248,-351829.6993490280583501,-194039.6575063564814627,1.0596140676601777,-0.2258494774289267,-0.4338550123881950
60044.25000,734378469.1826417446136475,-105957.3620639217697317,-356084.3741372319054790,-202986.5475565791130066,1.0624501933307604,-0.1684984405549627,-0.3944157259942499
60044.50000,734400069.1826417446136475,-82999.6229484208452050,-359125.0446149038034491,-211073.0338820065080654,1.0628764769690231,-0.1134003730950889,-0.3542268735560793
60044.75000,734421669.1826417446136475,-60057.5170650386426132,-360997.8425467325141653,-218285.2345219599374104,1.0610212601107569,-0.0603273066256840,-0.3134930785880748
60045.00000,734443269.1826417446136475,-37179.2141099961008877,-361744.3803668857435696,-224613.1532592282164842,1.0569832962044603,-0.0090879224908275,-0.2723720329679815
60045.25000,734464869.1826417446136475,-14410.9888727103243582,-361402.4860178359085694,-230049.8126716384431347,1.0508404271128062,0.0404777982332241,-0.2309873583678174
60045.50000,734486469.1826417446136475,8202.3909149466689996,-360006.8203675138065591,-234590.6226369027281180,1.0426550637448520,0.0885039370221049,-0.1894377594899441
60045.75000,734508069.1826417446136475,30617.3707092895274400,-357589.3848731485195458,-238232.9167481666954700,1.0324775581741050,0.1351033775660508,-0.1478035743164161
60046.00000,734529669.1826417446136475,52791.3724015613624942,-354179.9356302677188069,-240975.6094936278532259,1.0203482230002705,0.1803717231899427,-0.1061515160751689
60046.25000,734551269.1826417446136475,74682.5913397150870878,-349806.3217158495681360,-242818.9415121292404365,1.0062985079562135,0.2243904004464802,-0.0645381629650753
60046.50000,734572869.1826417446136475,96249.8128167119866703,-344494.7644508728990331,-243764.2902788876090199,0.9903516705726180,0.2672290457065618,-0.0230125793013105
60046.75000,734594469.1826417446136475,117452.2396281377295963,-338270.0917364892084152,-243814.0304823321057484,0.9725231591890970,0.3089472997742252,0.0183816685249753
60047.00000,734616069.1826417446136475,138249.3260963986103889,-331155.9388838076847605,-242971.4330962136446033,0.9528208467122536,0.3495961358592940,0.0596049202251784
60047.25000,734637669.1826417446136475,158600.6163339814811479,-323174.9247585502453148,-241240.5954209234623704,0.9312452000366060,0.3892188351165729,0.1006201286238117
60047.50000,734659269.1826417446136475,178465.5859371962433215,-314348.8097472459194250,-238626.3966424596146680,0.9077894340982198,0.4278517097865847,0.1413917776580788
60047.75000,734680869.1826417446136475,197803.4870770392881241,-304698.6400381175335497,-235134.4750662356964312,0.8824396748351283,0.4655246606821979,0.1818849485668907
60048.00000,734702469.1826417446136475,216573.1972789796709549,-294244.8809573211474344,-230771.2243486994411796,0.8551751375562525,0.5022616450441634,0.2220644879282508
60048.25000,734724069.1826417446136475,234733.0721650288905948,-283007.5405448041856289,-225543.8069301410287153,0.8259683131853527,0.5380811233532657,0.2618942415542370
60048.50000,734745669.1826417446136475,252240.8021333154174499,-271006.2831237805075943,-219460.1835803179419599,0.7947851421869031,0.5729965496902744,0.3013363238039891
60048.75000,734767269.1826417446136475,269053.2723725760006346,-258260.5312328638974577,-212529.1586062525457237,0.7615851425710898,0.6070169697103359,0.3403503930536881
60049.00000,734788869.1826417446136475,285126.4247144864057191,-244789.5528809661045671,-204760.4409332614159212,0.7263214422250288,0.6401477932236715,0.3788929003707810
60049.25000,734810469.1826417446136475,300415.1185362372198142,-230612.5295782393077388,-196164.7220782984222751,0.6889406447110591,0.6723918144791238,0.4169162682881662
