epoch (MJD),epoch (seconds TDB),x [km],y [km],z [km],vx [km/s],vy [km/s],vz [km/s]
60438.00000,768398469.1826417446136475,255725.3603278823720757,233366.7153960889263544,119681.5397596978145884,-0.7456711281053984,0.6739739782361129,0.3853686507481330
60438.25000,768420069.1826417446136475,239144.9671864786942024,247474.0158712185802869,127773.3629723401681986,-0.7890126969154371,0.6318864449474382,0.3636585875644184
60438.50000,768441669.1826417446136475,221663.7706518445338588,260648.9717667805962265,135382.6920297340548132,-0.8290552026269129,0.5876827481423692,0.3407127387618374
60438.75000,768463269.1826417446136475,203354.4788502430892549,272848.2923124858061783,142484.1102856101933867,-0.8656684322060680,0.5415877789585690,0.3166499113702537
60439.00000,768484869.1826417446136475,184292.3597299382963683,284033.5988688336219639,149054.8035871538450010,-0.8987455850572797,0.4938310911762367,0.2915920626079572
60439.25000,768506469.1826417446136475,164554.7361519955447875,294171.5011481086839922,155074.6149909807427321,-0.9282031420214312,0.4446446470993246,0.2656630717183610
60439.50000,768528069.1826417446136475,144220.4874055406253319,303233.6257916037575342,160526.0734236070129555,-0.9539804063014327,0.3942606673917139,0.2389875596107108
60439.75000,768549669.1826417446136475,123369.5638963004166726,311196.5999896647990681,165394.3975674693647306,-0.9760387487844205,0.3429096245753275,0.2116897787248939
60440.00000,768571269.1826417446136475,102082.5209850317041855,318041.9936119705671445,169667.4766979562991764,-0.9943605964177374,0.2908184126706259,0.1838925917791296
60440.25000,768592869.1826417446136475,80440.0770681016874732,323756.2239330084412359,173335.8305556107370649,-1.0089482067089310,0.2382087175067689,0.1557165538566934
60440.50000,768614469.1826417446136475,58522.7000298536877381,328330.4274776212405413,176392.5506019631575327,-1.0198222737003977,0.1852956041510391,0.1272791079613280
60440.75000,768636069.1826417446136475,36410.2252178564303904,331760.3037865071673878,178833.2251826138526667,-1.0270204108425198,0.1322863302056541,0.0986938999906031
60441.00000,768657669.1826417446136475,14181.5071158062437462,334045.9360066237277351,180655.8512040083005559,-1.0305955551084300,0.0793793864140074,0.0700702150804459
60441.25000,768679269.1826417446136475,-8085.8940375951660826,335191.5931746054557152,181860.7349347860144917,-1.0306143337555242,0.0267637596245362,0.0415125337243230
60441.50000,768700869.1826417446136475,-30315.9902906679162697,335205.5188925001421012,182450.3844734810409136,-1.0271554313292421,-0.0253815922531866,0.0131202030302173
60441.75000,768722469.1826417446136475,-52434.6090520940633724,334099.7108234300976619,182429.3962969569838606,-1.0203079899029466,-0.0768880679621567,-0.0150127839761347
60442.00000,768744069.1826417446136475,-74369.6022244141786359,331889.6950807860703208,181804.3381290926481597,-1.0101700704807042,-0.1275975712047677,-0.0427979099980397
60442.25000,768765669.1826417446136475,-96051.0229734877648298,328594.2991721384460106,180583.6301597051206045,-0.9968471982770070,-0.1773624996349676,-0.0701521663763278
60442.50000,768787269.1826417446136475,-117411.2721446091018151,324235.4267104328610003,178777.4264115502010100,-0.9804510094568275,-0.2260455958325682,-0.0969980083607179
60442.75000,768808869.1826417446136475,-138385.2166626150719821,318837.8366396328783594,176397.4978091241500806,-0.9610980120548580,-0.2735196819277554,-0.1232632441752250
60443.00000,768830469.1826417446136475,-158910.2824790673330426,312428.9292563578346744,173457.1182560957677197,-0.9389084693346677,-0.3196672992152007,-0.1488808692479222
60443.25000,768852069.1826417446136475,-178926.5247643408656586,305038.5408568753628060,169970.9547861944884062,-0.9140054098933013,-0.3643802732048556,-0.1737888565951524
60443.50000,768873669.1826417446136475,-198376.6780977117596194,296698.7484107401105575,165954.9626213795854710,-0.8865137654173624,-0.4075592232394107,-0.1979299137247025
60443.75000,768895269.1826417446136475,-217206.1893964928167406,287443.6852660656441003,161426.2857555844238959,-0.8565596341618161,-0.4491130342080706,-0.2212512156281324
60444.00000,768916869.1826417446136475,-235363.2362578140746336,277309.3685314398608170,156403.1634850729024038,-0.8242696659179375,-0.4889583061469273,-0.2437041225485989
60444.25000,768938469.1826417446136475,-252798.7332750371424481,266333.5384581581456587,150904.8431290045264177,-0.7897705624767332,-0.5270187956416325,-0.2652438902388435
60444.50000,768960069.1826417446136475,-269466.3287470296490937,254555.5098668264981825,144951.4990281715290621,-0.7531886862918556,-0.5632248611013270,-0.2858293794553711
60444.75000,768981669.1826417446136475,-285322.3940294202766381,242016.0354192500235513,138564.1577733911981340,-0.7146497691093947,-0.5975129222475648,-0.3054227705223814
60445.00000,769003269.1826417446136475,-300326.0075934575870633,228757.1803329669346567,131764.6294996708165854,-0.6742787117989519,-0.6298249424443627,-0.3239892878801681
60445.25000,769024869.1826417446136475,-314438.9356647097738460,214822.2079653161927126,124575.4449846132338280,-0.6321994663227404,-0.6601079409921675,-0.3414969387238035
60445.50000,769046469.1826417446136475,-327625.6111172733362764,200255.4755555643641856,117019.7982092365709832,-0.5885349907235484,-0.6883135411241396,-0.3579162690872709
60445.75000,769068069.1826417446136475,-339853.1121030203066766,185102.3393030025472399,109121.4939741805574158,-0.5434072681170761,-0.7143975582285530,-0.3732201400654792
60446.00000,769089669.1826417446136475,-351091.1417030032607727,169409.0678729972860310,100904.9001125795766711,-0.4969373809032693,-0.7383196317562137,-0.3873835262818096
60446.25000,769111269.1826417446136475,-361312.0097015717765316,153222.7633583981369156,92394.9038009492214769,-0.4492456317175109,-0.7600429033575096,-0.4003833382037941
60446.50000,769132869.1826417446136475,-370490.6174043428618461,136591.2886773913051002,83616.8714396186260274,-0.4004517029936887,-0.7795337430137107,-0.4121982694761801
60446.75000,769154469.1826417446136475,-378604.4462495815241709,119563.2003581232565921,74596.6115530873357784,-0.3506748473805522,-0.7967615242646826,-0.4228086700706244
60447.00000,769176069.1826417446136475,-385633.5507989387260750,102187.6856428482278716,65360.3401469183590962,-0.3000341016192386,-0.8116984490731033,-0.4321964457358123
60447.25000,769197669.1826417446136475,-391560.5565376294543967,84514.5028379957948346,55934.6479503191294498,-0.2486485168377238,-0.8243194223859952,-0.4403449839618003
60447.50000,769219269.1826417446136475,-396370.6627654790063389,66593.9238398175657494,46346.4689715271160821,-0.1966373985370805,-0.8346019760399084,-0.4472391064383314
60447.75000,769240869.1826417446136475,-400051.6507181511260569,48476.6777769541877205,36623.0497958385458332,-0.1441205498301636,-0.8425262412879680,-0.4528650477789067
60448.00000,769262469.1826417446136475,-402593.8969215717515908,30213.8947305645706365,26791.9190631416713586,-0.0912185117465512,-0.8480749688864329,-0.4572104600902845
60448.25000,769284069.1826417446136475,-403990.3916513710282743,11857.0485191154439235,16880.8565728703179047,-0.0380527946354314,-0.8512335953587351,-0.4602644427872919
60448.50000,769305669.1826417446136475,-404236.7622423146385700,-6542.1024318648023836,6917.8614791359541414,0.0152539051108207,-0.8519903537355644,-0.4620175968739326
60448.75000,769327269.1826417446136475,-403331.3008699105703272,-24931.5770743342327478,-3068.8809423233678899,0.0685775086089765,-0.8503364267390235,-0.4624621027272998
60449.00000,769348869.1826417446136475,-401274.9963072174577974,-43259.2374684392998461,-13051.0344509662772907,0.1217923837519991,-0.8462661400364432,-0.4615918202304414
60449.25000,769370469.1826417446136475,-398071.5690442347549833,-61472.8590959135326557,-23000.1493904753588140,0.1747712054526976,-0.8397771928228785,-0.4594024098965944
60449.50000,769392069.1826417446136475,-393727.5090456201578490,-79520.2065293830382871,-32887.7030668043153128,0.2273848519402461,-0.8308709225990489,-0.4558914734093981
60449.75000,769413669.1826417446136475,-388252.1153150718309917,-97349.1151585924526444,-42685.1433555207768222,0.2795023419691918,-0.8195526005910583,-0.4510587117699684
60450.00000,769435269.1826417446136475,-381657.5363325307844207,-114907.5795930863096146,-52363.9358970131434035,0.3309908175343703,-0.8058317538172896,-0.4449060989957229
60450.25000,769456869.1826417446136475,-373958.8103345125564374,-132143.8492696472094394,-61895.6151909692853224,0.3817155763623459,-0.7897225093469405,-0.4374380690577421
60450.50000,769478469.1826417446136475,-365173.9043197521823458,-149006.5316914753057063,-71251.8398487129306886,0.4315401580553648,-0.7712439558237607,-0.4286617134782386
60450.75000,769500069.1826417446136475,-355323.7505836316267960,-165444.7036146013415419,-80404.4522034108958906,0.4803264872855032,-0.7504205168596183,-0.4185869867436079
60451.00000,769521669.1826417446136475,-344432.2795174571801908,-181408.0303755525965244,-89325.5424138998350827,0.5279350768663783,-0.7272823304495446,-0.4072269164288974
60451.25000,769543269.1826417446136475,-332526.4473546124063432,-196846.8934233440377284,-97987.5171281531947898,0.5742252928625576,-0.7018656281388433,-0.3945978146849089
60451.50000,769564869.1826417446136475,-319636.2575070445891470,-211712.5259793348377571,-106363.1726976479403675,0.6190556831312115,-0.6742131073017259,-0.3807194875192563
60451.75000,769586469.1826417446136475,-305794.7741145621403120,-225957.1566016538999975,-114425.7728547404403798,0.6622843698286329,-0.6443742895896934,-0.3656154381184079
60452.00000,769608069.1826417446136475,-291038.1264280448085628,-239534.1602785104187205,-122149.1306825255596777,0.7037695054614544,-0.6124058583985628,-0.3493130603211224
60452.25000,769629669.1826417446136475,-275405.5026677194982767,-252398.2165189409570303,-129507.6946216660871869,0.7433697910387858,-0.5783719680992363,-0.3318438182726087
60452.50000,769651269.1826417446136475,-258939.1320403663848992,-264505.4737527839024551,-136476.6381726053077728,0.7809450537982019,-0.5423445178035471,-0.3132434082767674
60452.75000,769672869.1826417446136475,-241684.2536660733167082,-275813.7191972174332477,-143031.9528661684598774,0.8163568808622808,-0.5044033825995191,-0.2935518989252364
60453.00000,769694469.1826417446136475,-223689.0712558228115086,-286282.5531975735793822,-149150.5439921953948215,0.8494693040584356,-0.4646365955193559,-0.2728138457332895
60453.25000,769716069.1826417446136475,-205004.6924961870827246,-295873.5669096865458414,-154810.3284968675288837,0.8801495300454460,-0.4231404739722068,-0.2510783767404634
60453.50000,769737669.1826417446136475,-185685.0522350976243615,-304550.5220620681066066,-159990.3343860965978820,0.9082687088565273,-0.3800196850136892,-0.2283992458559518
60453.75000,769759269.1826417446136475,-165786.8187218587263487,-312279.5314230758813210,-164670.8009071158303414,0.9337027330324810,-0.3353872446207898,-0.2048348511382835
60454.00000,769780869.1826417446136475,-145369.2823324950586539,-319029.2385035978513770,-168833.2787247661908623,0.9563330587212023,-0.2893644470642832,-0.1804482156804853
60454.25000,769802469.1826417446136475,-124494.2264049738150788,-324770.9949525014963001,-172460.7292645322158933,0.9760475394852237,-0.2420807215196386,-0.1553069293255496
60454.50000,769824069.1826417446136475,-103225.7800139430764830,-329479.0340525229694322,-175537.6223625245038420,0.9927412631194941,-0.1936734141978456,-0.1294830500451006
60454.75000,769845669.1826417446136475,-81630.2527269002748653,-333130.6387000050744973,-178050.0313443030172493,1.0063173815601092,-0.1442874954742573,-0.1030529644580311
60455.00000,769867269.1826417446136475,-59775.9515982780358172,-335706.3022537520155311,-179985.7246502492052969,1.0166879239746012,-0.0940751927091675,-0.0760972076256874
60455.25000,769888869.1826417446136475,-37732.9808697505213786,-337189.8806662344140932,-181334.2531352448568214,1.0237745833694700,-0.0431955506494182,-0.0487002429148599
60455.50000,769910469.1826417446136475,-15573.0250490917496791,-337568.7343635902507231,-182087.0321943509916309,1.0275094675251919,0.0081860775649665,-0.0209502033471165
60455.75000,769932069.1826417446136475,6630.8837686573497194,-336833.8584175502182916,-182237.4179031598905567,1.0278358057577148,0.0598986047338600,0.0070614035705496
60456.00000,769953669.1826417446136475,28804.6132995057523658,-334979.9996498545515351,-181780.7764101525826845,1.0247086038836382,0.1117658443311457,0.0352400250378786
60456.25000,769975269.1826417446136475,50873.1919963075779378,-332005.7594244564534165,-180714.5458769405377097,1.0180952407897532,0.1636071999765290,0.0634884232620430
60456.50000,769996869.1826417446136475,72761.0821794980438426,-327913.6810114005929790,-179038.2903289144160226,1.0079760011401646,0.2152384034593059,0.0917070636412628
60456.75000,770018469.1826417446136475,94392.4639450741524342,-322710.3205431852838956,-176753.7448506114888005,0.9943445399481121,0.2664722948192354,0.1197945274083473
60457.00000,770040069.1826417446136475,115691.5283426293462981,-316406.3007265901542269,-173864.8516353900195099,0.9772082759263051,0.3171196378973447,0.1476479452316958
60457.25000,770061669.1826417446136475,136582.7782621097285300,-309016.3466140363598242,-170377.7864743131503928,0.9565887116740104,0.3669899648729101,0.1751634482987679
60457.50000,770083269.1826417446136475,156991.3354374565824401,-300559.3028758926084265,-166300.9753430284617934,0.9325216797965733,0.4158924436098507,0.2022366335475432
60457.75000,770104869.1826417446136475,176843.2519656404620036,-291058.1321435404825024,-161645.1008149769913871,0.9050575149391706,0.4636367621136313,0.2287630399483292
60458.00000,770126469.1826417446136475,196065.8247471084760036,-280539.8941099390503950,-156423.0980930342047941,0.8742611524144119,0.5100340249911975,0.2546386330412100
60458.25000,770148069.1826417446136475,214587.9112739153497387,-269035.7051774617866613,-150650.1405082391574979,0.8402121545802412,0.5548976574927834,0.2797602952942020
60458.50000,770169669.1826417446136475,232340.2452197905513458,-256580.6785304743971210,-144343.6143827160412911,0.8030046663619852,0.5980443134379184,0.3040263202329570
60458.75000,770191269.1826417446136475,249255.7503168606199324,-243213.8445822931244038,-137523.0831939947674982,0.7627473013048551,0.6392947840336927,0.3273369086749985
60459.00000,770212869.1826417446136475,265269.8510314553859644,-228978.0518037483852822,-130210.2410100812994642,0.7195629592983287,0.6784749052292566,0.3495946657515983
60459.25000,770234469.1826417446136475,280320.7785714627825655,-213919.8479856310295872,-122428.8551897995494073,0.6735885766523193,0.7154164617673378,0.3707050976912972
60459.50000,770256069.1826417446136475,294349.8707657136255875,-198089.3420228934846818,-114204.6983626930450555,0.6249748085605398,0.7499580864448337,0.3905771075448128
60459.75000,770277669.1826417446136475,307301.8643484070198610,-181540.0463386684423313,-105565.4697192350140540,0.5738856432058236,0.7819461532366464,0.4091234891268853
60460.00000,770299269.1826417446136475,319125.1781563097028993,-164328.7000959176220931,-96540.7056578915216960,0.5204979459051562,0.8112356628290363,0.4262614184129916
60460.25000,770320869.1826417446136475,329772.1857024339260533,-146515.0733793972467538,-87161.6798536930291448,0.4650009308213065,0.8376911187559470,0.4419129414589727
60460.50000,770342469.1826417446136475,339199.4755275057977997,-128161.7525756614923012,-77461.2928361380618298,0.4075955569594944,0.8611873916933097,0.4560054575857349
60460.75000,770364069.1826417446136475,347368.0976522373966873,-109333.9072414920228766,-67473.9511965736455750,0.3484938445025839,0.8816105685811626,0.4684721961084206
60461.00000,770385669.1826417446136475,354243.7943627662607469,-90099.0388342980440939,-57235.4365883029167890,0.2879181070899998,0.8988587820669640,0.4792526842638787
60461.25000,770407269.1826417446136475,359797.2134645620244555,-70526.7117903026955901,-46782.7647413704034989,0.2261000954959747,0.9128430144510311,0.4882932032841599
60461.50000,770428869.1826417446136475,364004.1020434877136722,-50688.2675773620721884,-36154.0347882340502110,0.1632800483769530,0.9234878688025556,0.4955472287408645
60461.75000,770450469.1826417446136475,366845.4786853649420664,-30656.5225253053176857,-25388.2692899436224252,0.0997056464052768,0.9307322983042046,0.5009758503991389
60462.00000,770472069.1826417446136475,368307.7820369877154008,-10505.4504467346941965,-14525.2454646877995401,0.0356308672193322,0.9345302833183030,0.5045481659478392
60462.25000,770493669.1826417446136475,368382.9935525000328198,9690.1486954337215138,-3605.3182515028129274,-0.0286852597701141,0.9348514441730066,0.5062416421266963
60462.50000,770515269.1826417446136475,367068.7322701837983914,29854.9925437256897567,7330.7640097938028703,-0.0929799975710373,0.9316815763726185,0.5060424360225371
60462.75000,770536869.1826417446136475,364368.3195164686185308,49913.6706967939389870,18242.0503385682241060,-0.1569883410782607,0.9250230939601297,0.5039456687192619
60463.00000,770558469.1826417446136475,360290.8115458781830966,69791.0075115777872270,29087.5831961355179374,-0.2204445451161012,0.9148953662079305,0.4999556431190232
60463.25000,770580069.1826417446136475,354850.9983055671327747,89412.4308919015311403,39826.5985959289610037,-0.2830837310530966,0.9013349327781818,0.4940859976577087
60463.50000,770601669.1826417446136475,348069.3667667028494179,108704.3442824867670424,50418.7287687179778004,-0.3446435584881883,0.8843955830591648,0.4863597878634318
60463.75000,770623269.1826417446136475,339972.0275949279312044,127594.4987906746537192,60824.2057422635261901,-0.4048659449614570,0.8641482866176495,0.4768094882933974
60464.00000,770644869.1826417446136475,330590.6043376402813010,146012.3620958760729991,71004.0640434392989846,-0.4634988132283164,0.8406809636674181,0.4654769083675948
60464.25000,770666469.1826417446136475,319962.0847819969058037,163889.4805943273822777,80920.3406048529141117,-0.5202978425240696,0.8140980870606039,0.4524130169578812
60464.50000,770688069.1826417446136475,308128.6346762552275322,181159.8310766819340643,90536.2698643635376357,-0.5750281976562368,0.7845201105814874,0.4376776723041600
60464.75000,770709669.1826417446136475,295137.3745936454506591,197760.1581652982567903,99816.4719941408984596,-0.6274662077902864,0.7520827221917742,0.4213392558796994
60465.00000,770731269.1826417446136475,281040.1213398145046085,213630.2937529122573324,108727.1321896611771081,-0.6774009658239867,0.7169359251246242,0.4034742111063881
60465.25000,770752869.1826417446136475,265893.0959353045327589,228713.4547965448000468,117236.1689953064633301,-0.7246358190442675,0.6792429542593865,0.3841664902722921
60465.50000,770774469.1826417446136475,249756.6008306417788845,242956.5160303697048221,125313.3897425332106650,-0.7689897227372031,0.6391790398191137,0.3635069155235920
60465.75000,770796069.1826417446136475,232694.6696021239622496,256310.2544703259773087,132930.6313304212526418,-0.8102984305052172,0.5969300349045966,0.3415924622732456
60466.00000,770817669.1826417446136475,214774.6929126448521856,268729.5629849942633882,140061.8847837134962901,-0.8484154980698190,0.5526909274766926,0.3185254756583873
60466.25000,770839269.1826417446136475,196067.0249815475835931,280173.6306919844937511,146683.4022754813486245,-0.8832130813721881,0.5066642609478075,0.2944128326941465
60466.50000,770860869.1826417446136475,176644.5751709838805255,290606.0884927141596563,152773.7855931200610939,-0.9145825146187342,0.4590584903456644,0.2693650644012662
60466.75000,770882469.1826417446136475,156582.3895486327237450,299995.1186631983146071,158314.0553482034010813,-0.9424346593342490,0.4100863029228585,0.2434954533449248
60467.00000,770904069.1826417446136475,135957.2274178305233363,308313.5280539653031155,163287.7005720109154936,-0.9667000212503201,0.3599629330118886,0.2169191226572047
60467.25000,770925669.1826417446136475,114847.1378112347010756,315538.7850966837140732,167680.7086876056273468,-0.9873286377290751,0.3089045008278679,0.1897521326986828
60467.50000,770947269.1826417446136475,93331.0408234790374991,321653.0214464627206326,171481.5761942206590902,-1.0042897441487990,0.2571264038132567,0.1621106010470031
60467.75000,770968869.1826417446136475,71488.3184178667579545,326642.9996858755475841,174681.3007287895889021,-1.0175712329941797,0.2048417870668289,0.1341098605116891
60468.00000,770990469.1826417446136475,49398.4189938057752443,330500.0490603347425349,177273.3554720474348869,-1.0271789240245897,0.1522601165215937,0.1058636684228998
60468.25000,771012069.1826417446136475,27140.4795615543298481,333219.9716884914087132,179253.6471336733957287,-1.0331356678367780,0.0995858750057057,0.0774834786205592
60468.50000,771033669.1826417446136475,4792.9688529786781146,334802.9220835126470774,180620.4589754512126092,-1.0354803081272812,0.0470173973024215,0.0490777854628928
60468.75000,771055269.1826417446136475,-17566.6458694109278440,335253.2631229772814550,181374.3805081336176954,-1.0342665298584639,-0.0052541440059443,0.0207515468711849
60469.00000,771076869.1826417446136475,-39862.2061461538032745,334579.4018121634726413,181518.2256238827249035,-1.0295616216064671,-0.0570455944744790,-0.0073943089036704
60469.25000,771098469.1826417446136475,-62019.1422492595156655,332793.6082996090408415,181056.9410021756193601,-1.0214451803705387,-0.1081825124176465,-0.0352632904587381
60469.50000,771120069.1826417446136475,-83964.7247614249645267,329911.8216259546461515,179997.5066531018528622,-1.0100077862972048,-0.1584997031545841,-0.0627636642303949
60469.75000,771141669.1826417446136475,-105628.2874388520576758,325953.4456270411028527,178348.8304428623814601,-0.9953496731740892,-0.2078415974520097,-0.0898086911762727
60470.00000,771163269.1826417446136475,-126941.4215262995421654,320941.1382780165295117,176121.6383860340865795,-0.9775794183584615,-0.2560624819237028,-0.1163167828006821
60470.25000,771184869.1826417446136475,-147838.1421761001984123,314900.5975683599244803,173328.3623937592492439,-0.9568126731424278,-0.3030265917582257,-0.1422115816536591
60470.50000,771206469.1826417446136475,-168255.0280448704143055,307860.3467507122550160,169983.0270430210221093,-0.9331709515887413,-0.3486080781777437,-0.1674219726031226
60470.75000,771228069.1826417446136475,-188131.3354975963011384,299851.5215217521181330,166101.1367862400657032,-0.9067804927478452,-0.3926908644882935,-0.1918820320418128
60471.00000,771249669.1826417446136475,-207409.0891367843723856,290907.6613831947906874,161699.5648591073695570,-0.8777712080180822,-0.4351684054907829,-0.2155309227563032
60471.25000,771271269.1826417446136475,-226033.1505950960854534,281064.5071067653479986,156796.4449740594136529,-0.8462757223477451,-0.4759433654248548,-0.2383127424748689
60471.50000,771292869.1826417446136475,-243951.2676862162770703,270359.8058990068966523,151411.0667127583583351,-0.8124285150913892,-0.5149272295743454,-0.2601763341546284
60471.75000,771314469.1826417446136475,-261114.1061052695731632,258833.1255388749705162,145563.7753582572331652,-0.7763651636957114,-0.5520398642505601,-0.2810750659062642
60472.00000,771336069.1826417446136475,-277475.2659128878731281,246525.6784502190712374,139275.8767401300428901,-0.7382216910553088,-0.5872090391824388,-0.3009665881367089
60472.25000,771357669.1826417446136475,-292991.2850327451596968,233480.1563778195122723,132569.5475067858351395,-0.6981340153439256,-0.6203699253956019,-0.3198125750244349
60472.50000,771379269.1826417446136475,-307621.6319473868352361,219740.5760652313183527,125467.7510916481696768,-0.6562374994283263,-0.6514645805737532,-0.3375784568917479
60472.75000,771400869.1826417446136475,-321328.6896997204748914,205352.1360850236087572,117994.1595039176900173,-0.6126665956054842,-0.6804414327540789,-0.3542331494516761
60473.00000,771422469.1826417446136475,-334077.7332029155222699,190361.0847517440270167,110173.0809528827085160,-0.5675545803115255,-0.7072547719664380,-0.3697487852595289
60473.25000,771444069.1826417446136475,-345836.9017369551584125,174814.5988527838781010,102029.3932061378291110,-0.5210333726519941,-0.7318642582376079,-0.3841004520737503
60473.50000,771465669.1826417446136475,-356577.1683706326293759,158760.6727633093250915,93588.4824872797908029,-0.4732334300352918,-0.7542344532165813,-0.3972659422123758
60473.75000,771487269.1826417446136475,-366272.3078984593157656,142248.0173665320326108,84876.1876367057702737,-0.4242837138303833,-0.7743343815882436,-0.4092255164096838
60474.00000,771508869.1826417446136475,-374898.8647266678162850,125325.9680784472293453,75918.7491893834085204,-0.3743117177746408,-0.7921371274346581,-0.4199616851356313
60474.25000,771530469.1826417446136475,-382436.1219844893785194,108044.4011747119366191,66742.7629648660367820,-0.3234435517947896,-0.8076194697952711,-0.4294590098497670
60474.50000,771552069.1826417446136475,-388866.0729786267620511,90453.6575344065931858,57375.1377162678545574,-0.2718040739382896,-0.8207615608703058,-0.4377039262227059
60474.75000,771573669.1826417446136475,-394173.3959521024371497,72604.4728488531400217,47843.0563452711503487,-0.2195170632130334,-0.8315466496029508,-0.4446845909712903
60475.00000,771595269.1826417446136475,-398345.4329545533983037,54547.9132913843059214,38173.9401584128499962,-0.1667054262728200,-0.8399608527600609,-0.4503907536158624
60475.25000,771616869.1826417446136475,-401372.1734801600105129,36335.3156040600006236,28395.4156148733345617,-0.1134914310413878,-0.8459929750992349,-0.4548136541754265
60475.50000,771638469.1826417446136475,-403246.2433818645658903,18018.2305281104636379,18535.2829968518417445,-0.0599969605195603,-0.8496343797503739,-0.4579459475628753
60475.75000,771660069.1826417446136475,-403962.8994260939070955,-351.6315150446628195,8621.4864195997633942,-0.0063437801528648,-0.8508789095371828,-0.4597816552201410
60476.00000,771681669.1826417446136475,-403520.0297103215125389,-18722.4535970417164208,-1317.9154112822022853,0.0473461877606658,-0.8497228596003030,-0.4603161443324981
60476.25000,771703269.1826417446136475,-401918.1600257477257401,-37042.3654190712477430,-11254.7782929872246314,0.1009505890759752,-0.8461650013511051,-0.4595461347782184
60476.50000,771724869.1826417446136475,-399160.4661083584069274,-55259.4975178130771383,-21160.9020682826776465,0.1543463686486633,-0.8402066574608485,-0.4574697337922291
60476.75000,771746469.1826417446136475,-395252.7915826286189258,-73322.0376368940196699,-31008.0612146362218482,0.2074095134632035,-0.8318518272496614,-0.4540864981369661
60477.00000,771768069.1826417446136475,-390203.6712626840453595,-91178.2903425652912119,-40768.0370699410123052,0.2600148145353717,-0.8211073614934575,-0.4493975233859219
60477.25000,771789669.1826417446136475,-384024.3593346074339934,-108776.7409368736407487,-50412.6522742944289348,0.3120356541499389,-0.8079831852664778,-0.4434055597087811
60477.50000,771811269.1826417446136475,-376728.8618010240024887,-126066.1246870188479079,-59913.8079915329290088,0.3633438250852670,-0.7924925669945955,-0.4361151533081471
60477.75000,771832869.1826417446136475,-368333.9724243470118381,-142995.5023448621795978,-69243.5244530005729757,0.4138093885687763,-0.7746524313886860,-0.4275328123848909
60478.00000,771854469.1826417446136475,-358859.3112586550996639,-159514.3428740592498798,-78373.9853384495800128,0.4633005777720197,-0.7544837133462666,-0.4176671961949733
60478.25000,771876069.1826417446136475,-348327.3647127142176032,-175572.6142324433894828,-87277.5864741643745219,0.5116837536815919,-0.7320117492526177,-0.4065293254046703
60478.50000,771897669.1826417446136475,-336763.5259392659063451,-191120.8829723808739800,-95926.9892854233476100,0.5588234201434574,-0.7072667013751071,-0.3941328115504025
60478.75000,771919269.1826417446136475,-324196.1342001227312721,-206110.4233201213355642,-104295.1793882948404644,0.6045823047448178,-0.6802840102277622,-0.3804941029639305
60479.00000,771940869.1826417446136475,-310656.5117151917656884,-220493.3362750341184437,-112355.5306435692327796,0.6488215119408484,-0.6511048688946443,-0.3656327440369794
60479.25000,771962469.1826417446136475,-296178.9963692590245046,-234222.6791296376613900,-120081.8749225322389975,0.6914007544251883,-0.6197767123536019,-0.3495716441780075
60479.50000,771984069.1826417446136475,-280800.9685268013272434,-247252.6056504246953409,-127448.5777496400114615,0.7321786681548113,-0.5863537138558806,-0.3323373522677635
60479.75000,772005669.1826417446136475,-264562.8700964153977111,-259538.5169770868087653,-134430.6198905640630983,0.7710132156438536,-0.5508972794171547,-0.3139603318626034
60480.00000,772027269.1826417446136475,-247508.2138974755653180,-271037.2230938666616566,-141003.6848454561550170,0.8077621811093104,-0.5134765304932113,-0.2944752318416990
60480.25000,772048869.1826417446136475,-229683.5813175805669744,-281707.1145022467244416,-147144.2520869785512332,0.8422837597823912,-0.4741687639939016,-0.2739211466706884
60480.50000,772070469.1826417446136475,-211138.6062152230588254,-291508.3434809087193571,-152829.6957515848625917,0.8744372421634059,-0.4330598779733025,-0.2523418599816500
60480.75000,772092069.1826417446136475,-191925.9430245250987355,-300403.0140594376134686,-158038.3883519721275661,0.9040837922333247,-0.3902447506701499,-0.2297860647742865
60481.00000,772113669.1826417446136475,-172101.2170611239853315,-308355.3795608007349074,-162749.8089307723275851,0.9310873165745961,-0.3458275601264624,-0.2063075532601380
60481.25000,772135269.1826417446136475,-151722.9551184272277169,-315332.0462892006034963,-166944.6549229510710575,0.9553154191625337,-0.2999220314254912,-0.1819653692264482
60481.50000,772156869.1826417446136475,-130852.4945816106483107,-321302.1816607866785489,-170604.9568404444144107,0.9766404341835334,-0.2526515987216878,-0.1568239158191785
60481.75000,772178469.1826417446136475,-109553.8694792856986169,-326237.7248023535939865,-173714.1947411948349327,0.9949405267159803,-0.2041494697358733,-0.1309530118650048
60482.00000,772200069.1826417446136475,-87893.6721392967447173,-330113.5973858702345751,-176257.4153004529653117,1.0101008486064840,-0.1545585812891153,-0.1044278902893303
60482.25000,772221669.1826417446136475,-65940.8894155203161063,-332907.9122334290877916,-178221.3481698464893270,1.0220147344101600,-0.1040314357770611,-0.0773291328570675
60482.50000,772243269.1826417446136475,-43766.7128046080179047,-334602.1770273609436117,-179594.5201944063010160,1.0305849199646899,-0.0527298102509915,-0.0497425363722166
60482.75000,772264869.1826417446136475,-21444.3221705033283797,-335181.4903031344292685,-180367.3659646182786673,1.0357247641504441,-0.0008243319586198,-0.0217589066158671
